household_size,seasonal_index,garden_area,number_of_bathrooms,children_count,elderly_count,appliance_count,temperature,daily_liters_used
5,1.36,266.45,1,2,0,13,24.17,1268.711678
1,0.8,84.58,1,1,2,18,17.98,562.4848542
5,0.94,122.44,3,3,0,12,37.51,1068.864562
4,1.24,245.51,1,0,2,9,22.12,1069.532715
4,0.87,257.94,3,0,1,8,23.25,1155.314203
4,0.98,29.61,4,0,0,12,25.39,909.8631143
5,1.08,30.37,4,2,0,17,43.22,1043.439711
7,1.08,256.97,3,1,2,6,38.32,1418.8913
4,1.48,124.36,4,3,1,17,10.78,1131.028699
6,1.27,61.6,4,2,2,13,20.02,1165.283503
5,,116.91,1,0,2,18,20.93,1023.651955
4,0.95,30.77,1,0,2,17,20.44,810.403558
6,1.23,278.28,2,0,0,14,16.58,1422.654752
7,1.3,83.22,2,2,0,9,24.54,1165.644116
3,1.07,44.72,2,3,0,6,23.14,665.6742005
7,1.4,27.03,4,1,1,12,25.36,1252.832011
4,1.46,29.55,3,0,2,18,18.87,927.3440867
5,1.23,225.91,2,1,1,18,16.4,1252.020266
2,1.19,185.59,1,3,1,18,42.1,825.0756515
4,1.33,25.27,1,3,0,6,,657.4107463
2,1.35,189.5,4,3,1,17,42.94,964.3844366
6,0.95,252.83,4,1,1,12,19.29,1426.5598
3,1.14,17.24,1,1,0,5,17.61,568.554545
1,1.11,224.4,3,3,0,7,24.74,1407.789427
7,1.46,189.24,1,3,1,7,27.89,1244.992688
3,0.88,64.07,3,3,0,6,34.22,743.700785
4,1.46,31.72,3,1,2,7,11.59,844.2499396
2,1.2,222.54,1,1,1,6,25.9,776.0072985
7,1,164.32,2,3,1,19,21.46,1345.581612
2,1.41,127.5,3,0,0,11,32.63,
5,0.84,102.73,2,,2,10,25.9,994.8595444
2,1.02,189.22,3,0,0,7,36.03,844.2186506
5,1.33,113.39,3,0,1,12,15.14,1094.585848
6,1.38,156.31,3,1,2,17,41.48,1301.087646
7,0.92,63.9,2,1,2,12,16.6,1076.888667
7,1.46,269.58,2,2,0,7,36.51,1497.828014
1,0.84,39.73,4,,1,7,43.34,511.3000554
4,1.1,25.31,2,1,1,9,16.5,779.2558765
5,0.87,142.02,4,2,1,18,37.35,1216.564568
1,0.87,264.02,3,2,0,7,19.26,815.5942204
2,1.44,225.19,2,1,2,11,26.17,925.7384055
2,1.43,26.33,,3,0,18,44.1,695.9903553
1,1.23,271.53,2,2,0,6,21.8,825.49682
7,1.48,71.22,2,2,1,19,40.67,1273.718195
2,1.14,158.28,,1,2,13,20.04,795.9984048
6,1.35,93.52,1,1,1,8,25.81,1034.398289
6,,64.83,3,1,0,14,,1109.667473
1,1.08,191.41,1,,0,8,35.77,636.3950891
5,1.16,203.04,4,1,0,11,32.71,1239.246132
5,1.34,166.42,2,1,,15,28.96,1162.898317
1,1.03,51.48,4,3,0,15,40.35,653.0916491
5,1.49,165.41,1,0,2,9,33.63,
7,1.31,165.62,3,2,2,15,31.25,1418.067409
7,1.17,134.6,2,3,0,6,44.15,1214.852025
5,1.03,298.89,4,3,2,14,15.92,1398.933145
6,1.25,263.77,2,1,1,5,17.05,1325.803943
5,1.27,249.15,4,0,1,11,21.59,1315.567671
7,1.28,122.56,3,2,0,12,15.46,1316.046624
3,1.21,201.37,4,2,1,18,44.8,1137.529706
4,1.08,274.16,3,1,0,18,21.83,1229.97989
2,1.37,218.31,1,2,2,11,12.34,844.3504272
3,0.98,120.21,2,1,2,16,41.51,829.3790957
5,1.24,149.88,2,1,2,8,36.26,1025.975186
6,1.13,290.88,1,1,0,12,20.58,1331.683432
,1.42,31.39,2,3,0,8,14.15,528.3655993
5,1.21,69.62,1,1,1,10,25.87,894.4853593
6,1.4,270.99,1,1,1,7,37.5,1330.356853
4,1.47,36.41,2,0,0,19,27.19,930.283184
5,0.89,185.7,1,0,2,18,41.24,1145.985828
7,1.19,187.93,1,2,0,7,32.85,1229.645307
1,1.42,48.46,3,3,2,5,20.81,542.3157954
6,1.41,70.81,1,3,2,18,16.75,1132.469662
6,0.94,65.34,1,1,2,16,44.78,1024.377519
6,1.14,249.93,1,3,2,15,29.94,1301.024846
4,0.96,202.47,2,0,0,6,36.78,986.7118494
5,1.43,180.87,1,1,2,11,27.11,1080.444333
4,0.8,296.88,3,1,2,5,12.63,1158.461771
2,0.95,215.67,1,3,2,12,24.79,800.5625452
2,1.09,283.83,4,3,0,11,15.13,1079.844158
5,0.95,138.81,3,2,1,18,12.52,1132.824465
7,1.48,245.04,3,0,1,6,34.48,1493.781359
4,0.97,91.38,2,2,0,6,19.71,835.8753404
1,1.05,91.42,2,1,2,6,41.88,534.4987862
6,0.92,248.75,2,2,2,8,23.54,
6,1.45,260.67,1,3,1,14,22.66,1373.809704
5,1.09,121.55,2,2,0,13,37,1028.976606
7,0.98,48.12,4,3,0,12,12.27,1189.262109
,0.97,106.8,3,0,1,12,22.06,735.1478777
2,1.21,63.46,2,3,2,13,15.49,715.8274997
6,1.48,188.95,2,1,2,19,21.35,1354.079871
5,1.48,87.25,1,3,0,7,42.56,945.8893834
4,1.49,219.19,1,2,1,9,10.7,1050.427673
2,1.07,21.78,2,1,0,18,30.39,621.4710127
4,1.44,138.69,4,3,2,6,40.09,1050.60971
7,1.11,36.17,1,1,0,6,19.78,
2,1.16,235.24,1,1,1,16,12.01,885.6389249
2,1.16,116.77,2,1,1,19,38.48,767.0169093
3,0.84,244.42,3,0,2,7,41.25,1005.552001
2,0.92,211.08,2,1,0,14,17.24,858.4125981
1,1.42,260.7,2,3,0,17,10.56,924.97618
5,1.43,279.37,3,0,2,,24.67,1348.153756
5,0.94,36.23,3,1,1,13,26.69,917.6445192
4,1.01,33.6,1,2,1,5,12.72,680.9618888
7,1.38,208.69,1,1,2,18,39.47,1408.199947
2,0.94,47.29,1,0,,19,36.49,609.80126
1,1.42,237.7,2,0,2,,41.4,839.528242
4,1.38,252.83,,1,0,11,42.12,1235.829383
3,1.37,266.86,4,1,0,17,39.86,1225.475609
4,1.42,117.44,2,2,1,8,18.46,931.3614793
4,1.42,297.99,4,0,2,13,21.71,1341.71537
2,1.44,189.71,3,0,2,11,40.07,938.3817043
3,1.42,228.83,4,2,1,9,42.52,1144.613496
4,1.22,232.27,2,2,0,15,13.17,1160.120078
1,0.91,162.52,3,2,1,11,35.89,726.4869795
1,1.23,216.3,4,1,0,19,39.08,978.7485514
5,1.46,221.24,3,3,0,13,14.75,1327.518625
3,1.48,234.26,4,0,,10,15.28,1146.498388
3,1.31,143.06,4,2,1,15,42.98,1039.710663
5,1.29,274.86,2,0,0,13,16.59,1301.42506
4,1.46,123.62,3,3,,11,30.27,1059.661436
3,1,276.3,4,,1,11,42.39,1164.717105
1,0.91,123.74,1,3,0,8,37.68,534.6558244
1,1,134.89,1,2,1,13,39.96,607.6656964
2,1.46,227.62,3,3,2,13,22.88,1036.599159
3,0.95,254.85,2,3,1,8,37.09,958.4777255
4,0.96,200.59,2,1,1,13,17.48,1059.30122
5,0.94,174.74,2,1,1,15,30.47,1105.230848
5,1.14,126.31,1,3,0,16,14.79,1029.687262
4,1.36,136.63,2,3,1,18,29.87,1062.22434
7,1.07,185.38,1,1,1,5,29.76,1142.423795
6,0.87,91.37,4,3,2,17,13.59,1211.650979
2,1.32,145.48,2,2,0,16,29.75,799.6745981
5,1.23,76.69,1,2,2,9,12.25,894.4371174
3,1.14,77.85,4,0,0,19,29.92,973.2620831
2,1.47,108.07,1,2,1,7,21.98,651.1079113
3,1.13,282.99,1,0,1,14,25.63,1074.445435
7,1.31,213.54,1,3,2,19,44.87,1430.685249
1,0.91,69.92,4,2,1,7,16.62,560.3565513
2,1.09,93.39,4,3,2,,33.42,764.0499122
5,0.95,256.54,2,3,,7,11.37,1156.695392
2,1.04,277.68,4,2,1,18,23.34,1119.499854
2,1.14,235.11,1,2,0,10,30.54,854.4751011
2,0.92,259.44,2,2,0,9,22.44,832.2331375
6,1.36,269.36,2,1,1,6,32.01,1350.072993
2,1.06,,4,2,1,9,18.37,689.7808176
3,1.43,150.33,1,0,1,13,19.67,891.0836266
1,1.27,201.41,2,0,0,10,27.31,773.6123277
7,0.92,283.92,2,2,0,7,40.12,1428.569292
4,1.25,179.42,3,2,0,19,39.7,1151.545985
2,,274.79,4,3,1,19,30.92,1051.841276
5,1.37,94.6,4,3,1,16,42.77,1166.536008
2,1.48,223.01,1,1,1,15,28.19,903.8039078
5,1.27,116.03,2,0,2,11,43.21,1005.430064
3,1.45,221.2,4,1,2,8,33.93,1080.005616
5,1.01,86.74,1,3,2,17,26.44,976.2850108
4,1.1,109.31,1,2,0,13,36.66,880.3550669
1,1.1,188.81,3,2,1,8,41.2,718.0164532
5,0.88,209.93,3,2,1,10,37.63,1163.773518
5,1.36,62.3,4,0,0,9,15.11,1042.750082
,1.15,60.44,3,3,1,14,35.03,594.4731031
4,1.14,276.29,2,2,1,7,14.84,1156.631941
2,1.27,98.85,4,1,2,6,21.76,729.8824975
5,0.92,193.02,4,0,2,9,34.34,1208.55166
1,1.37,20.03,1,1,1,12,32.13,464.5802627
3,1.06,291.61,,0,2,13,20.03,1113.720156
1,0.86,271,3,1,2,5,,780.3806011
3,0.93,129.91,,0,1,19,39.69,941.6364417
4,0.98,22.95,1,3,1,18,36.4,820.2672019
2,0.92,247.87,1,3,0,19,22.87,909.4008229
1,0.97,126.88,4,1,1,12,17.05,739.8586777
7,1.5,50.41,4,0,1,14,32.1,1265.431847
7,1.18,85.09,1,3,0,10,14.91,1160.75553
6,1.22,100.4,2,0,2,15,11.17,1180.288953
5,0.92,124.29,1,2,2,5,29.58,866.472523
4,0.83,270.33,2,2,0,19,17.01,1170.579084
1,1.02,249.52,3,1,2,16,21.17,926.0559971
7,1.34,178.17,,0,0,17,25.46,1533.578731
5,1.19,78.59,4,2,1,14,26.54,1112.942131
7,0.81,241.71,4,1,2,14,30.31,1522.146733
1,1.35,202.48,2,2,1,7,11.48,736.5508644
3,0.87,243.45,2,1,1,17,31.25,1064.90039
1,1.11,94.84,2,0,1,11,24.9,595.0708202
6,1.5,149.39,3,1,0,11,21.12,1310.175506
1,0.88,61.36,2,0,2,14,36.46,573.8458382
1,1.37,150.73,4,2,0,10,11.39,824.0640618
6,1.36,296.05,1,0,2,9,15.52,1342.132802
4,1.11,171.75,3,2,2,11,23.5,1030.924934
1,1.49,70.74,4,3,2,12,11.87,700.3711049
6,1.02,70.83,4,0,2,19,30.69,1279.697935
5,1.02,24.59,2,2,1,19,19.27,954.4627802
3,0.91,124.13,4,1,2,5,19.62,834.3303245
3,1.06,89.8,2,2,2,6,26.86,732.4521682
1,1.01,101.62,1,0,0,19,16.7,615.2823559
4,1.22,205.55,3,0,2,14,34.12,1140.429882
4,0.83,190.76,3,2,0,15,26.42,1065.155529
5,1.02,283.39,2,0,1,5,30.22,1166.881382
1,0.8,119.73,1,2,1,8,23.93,492.5338905
3,0.8,253.14,1,3,2,10,19.96,906.4012864
4,1.37,269.96,1,3,0,16,40.36,1148.932438
1,1.32,97.96,2,0,1,16,14.4,676.4390162
7,1.32,101.94,2,2,1,13,19.96,1230.557384
,1.05,283.08,3,1,1,8,34.47,1173.449914
6,1.29,123.19,2,3,2,19,20.75,1232.945278
7,0.98,282.91,3,2,0,6,42.91,1406.670687
4,1.02,95.29,2,3,2,11,40.88,854.3640959
3,1.19,262.95,3,0,2,17,23.61,1170.641594
2,1.29,137.64,1,3,0,8,27.3,691.480297
7,0.99,179.45,2,3,0,14,27.06,1365.51875
5,1.28,152.07,2,2,2,5,36.77,1029.285625
5,1.47,252.85,3,2,1,12,20.72,1326.74198
3,1.15,85.65,2,1,1,11,32.39,810.534528
4,1.08,41.8,2,2,2,9,39.12,771.9102668
1,0.96,87.53,2,1,2,19,37.28,639.9488662
4,1.05,294.68,2,1,1,17,22.19,1231.271983
3,1.17,261.62,1,3,0,16,25.67,
5,1.46,57.37,3,2,2,18,36.11,1127.289857
4,0.98,281.76,2,3,2,9,27.77,1140.19869
5,0.96,146.21,4,1,0,9,19.87,1085.955592
7,1.47,114.5,4,2,2,18,35.48,
1,1.22,154.97,3,0,0,8,11.23,721.8963856
7,1.31,31.42,4,3,2,15,25.66,1229.819093
5,1.38,95.35,3,0,1,7,13.31,1079.444369
5,0.86,299.02,4,2,0,12,18.8,1358.167365
2,1.14,265.54,4,3,0,15,27.5,1088.96106
2,0.9,296.98,2,1,0,15,33.65,999.328237
7,,239.54,1,3,1,19,33.59,1447.056969
6,1.47,74.67,2,2,0,7,26.19,1085.287049
7,0.84,227.17,4,2,1,14,43.11,1466.858604
2,0.99,42.38,3,2,1,13,43.72,674.4612029
5,1.5,190.8,2,0,0,14,18.53,1216.353582
3,0.8,273.85,1,3,1,7,37.67,936.4240031
7,0.9,133.85,3,0,0,11,24.31,1268.871878
,0.86,195.07,3,0,2,10,27.04,1161.007711
3,1.33,243.84,2,0,0,9,44.54,1001.798417
3,1.33,289.99,1,2,2,14,35.06,1104.84573
2,1.34,235.3,4,1,1,8,26.48,999.9260099
7,1.34,126.05,1,1,0,13,40.39,1267.356143
4,1.38,62.95,3,2,2,5,26.12,879.7018539
1,1.34,205.57,4,1,0,19,17.13,991.9129679
,1.14,77.86,2,2,2,5,21.9,564.7217741
2,1.32,290.69,3,1,1,8,17.18,1037.511401
4,1.22,236.28,1,3,2,12,36.77,1061.080084
1,1.06,204.36,4,1,2,6,35.06,762.1424302
5,1.39,240.82,3,1,2,5,17.63,1218.786218
,1.35,98.92,3,0,2,11,10.93,1207.553837
7,0.92,17.48,2,1,2,14,21.36,1073.075949
6,0.82,117.2,,2,2,15,25.57,1107.219775
5,1.02,170.04,4,2,1,18,44.95,1281.62905
2,1.08,247.25,1,0,1,14,38.38,890.4797396
1,0.92,284.35,2,3,1,5,24.05,789.5476696
2,1.4,25.87,3,0,0,12,19.02,674.0510738
3,0.82,15.79,1,0,2,15,25.82,
2,1.14,174.53,2,3,2,11,44.53,822.8222651
2,0.84,93.06,1,1,2,8,35.94,570.7307837
5,1.18,256.76,4,,1,15,42.15,1365.45944
5,1.12,,4,0,2,11,12.48,1310.081895
5,1.35,293.32,1,0,2,11,40.5,1196.683736
6,1.28,75.91,4,3,1,13,22.25,1201.334138
3,1.39,28.39,3,2,1,13,31.02,775.6853637
5,1.18,269.53,3,0,0,18,17.06,1366.238983
1,1.38,207.68,3,,0,18,10.43,916.355519
6,1.3,,4,3,2,14,27.09,1468.013813
4,1.35,231.86,3,2,0,12,27.45,1183.341196
1,1.22,173.81,4,1,2,16,36.68,875.8899971
7,1.3,120.29,3,1,1,16,38.87,1294.584272
7,1.08,165.63,2,2,2,8,11.5,1274.40966
1,0.86,137.99,1,1,0,12,18.96,589.7212504
5,1.09,168.3,4,1,1,11,14.25,
4,0.92,264.1,3,0,2,8,14,1148.835757
4,1.24,106.76,2,1,1,12,14.48,917.7552735
6,0.98,75.27,1,0,0,11,14.54,1006.758409
4,1.47,15.06,1,1,1,7,21.38,736.7009855
7,0.99,114.05,1,2,2,9,35.74,1125.38729
3,0.87,32.71,3,3,2,14,44.82,761.9379951
5,1.42,229.85,3,2,1,17,20.63,1359.047722
4,1.09,24.63,3,3,0,5,13.63,763.1386644
6,1.05,203.38,3,0,2,14,,1357.888846
7,1.42,241.52,4,2,0,9,10.1,1489.321234
3,1.26,48.86,4,1,2,17,15.75,926.9004714
,,230.35,3,3,,6,29.39,892.434801
2,1.03,225.11,3,0,2,19,44.86,970.685229
3,1,93.68,2,0,0,15,32.5,810.7854633
7,1.21,104.04,4,3,0,6,28.94,1256.973006
6,1.15,293.84,3,3,1,10,20.47,1332.091757
3,0.99,87.09,1,3,0,8,26.19,649.3536895
5,0.93,189.4,3,3,1,15,19.47,1168.02331
5,1.37,108.38,1,3,2,14,10.9,1020.579286
2,1.28,252.07,1,0,2,10,29.42,917.6679426
4,1.5,74.87,1,1,2,16,35.2,
6,1.16,106.1,3,3,1,5,14.65,1087.279984
2,1.5,151.11,4,1,1,9,42.11,888.0847264
4,1.12,141.55,3,2,1,10,28.62,1004.394419
4,1.17,257.3,4,3,1,19,25.4,1356.203261
5,0.95,154.15,1,0,1,17,20.78,1075.994806
7,0.9,161.9,2,0,0,13,,1280.785205
1,1.46,224.23,4,3,0,19,21.62,968.0643662
7,1.49,197.49,2,1,2,18,36.67,1455.345946
1,1.18,234,3,3,1,7,10.25,838.1213402
3,0.99,73.57,3,1,0,6,33.63,722.9206109
5,1.47,161.17,1,2,2,5,33.66,1058.263302
4,1.36,168.95,3,1,1,5,36.71,1002.771386
6,0.93,288.65,4,3,2,13,40.31,1424.244072
1,1.01,68.09,4,3,2,11,10.94,620.638385
7,0.8,,4,3,1,7,10.02,1442.268156
4,1.21,268.22,1,2,1,14,28.49,1123.335194
1,1.17,169.62,2,2,2,5,10.22,612.7310763
1,0.91,165.11,4,2,0,15,10.42,780.7114852
1,1.04,14.26,1,1,2,9,44.65,338.4241131
6,1.46,130.27,4,2,0,9,26.86,1264.069611
5,1.25,52.76,2,0,1,11,15.19,918.520121
6,1.4,217.94,1,2,1,5,36.36,1154.595547
2,1.39,41.16,1,3,0,17,31.29,654.4380694
4,1.44,91.42,2,3,0,12,20.53,921.6366431
5,0.83,128.98,1,2,1,14,33.31,1010.444243
5,0.98,72.25,1,1,2,19,37.32,925.4410738
5,1.09,186.15,1,0,0,7,15,
7,1.25,38.32,2,3,2,8,12.07,1089.364933
5,1.23,34.89,1,3,0,5,32.33,756.6099568
6,0.97,278.31,3,0,2,11,29.2,1392.099119
5,0.93,253.09,3,2,1,9,14.67,
3,1.11,66.93,1,0,2,9,25.5,640.3167533
4,0.98,97.17,3,1,0,12,36.3,998.8967725
5,1.48,182.27,4,1,2,11,25.24,1271.34826
4,1.48,276.82,3,3,1,8,18.23,1219.982071
3,0.88,246.99,3,3,0,11,30.32,986.0558953
3,1.29,52.46,1,1,0,15,20.96,741.0322492
4,0.96,143.34,2,2,2,15,15.27,943.6419748
1,1.3,1358.5,,3,2,8,12.34,2727.717132
2,1.34,257.44,1,0,,8,39.81,873.9172979
7,0.83,232.71,1,3,1,17,10.62,1378.073559
1,,261.45,4,0,0,10,28.56,938.3357034
1,1.43,266.93,,3,0,11,24.63,851.549702
6,0.95,72.37,3,1,1,7,21.3,1039.802465
7,0.88,167.27,1,3,0,17,24.09,1283.660185
7,1.2,40.43,3,3,1,18,19.23,1253.665836
1,1.16,276.54,3,1,2,9,17.41,883.3534357
5,1.42,211.07,4,2,1,17,15.25,1351.630069
6,1.12,14.94,4,2,0,19,10.19,1116.825478
6,1.09,16.25,2,0,1,19,22.07,1046.707386
3,1.3,13.08,3,3,1,16,13.16,788.8533763
7,0.85,244.58,1,3,1,9,15.28,1324.465773
1,0.84,46.75,3,2,2,14,29.1,556.5876967
3,1.15,59.17,3,0,2,12,44.92,799.4404257
4,0.86,132.36,3,2,1,10,30.64,963.4983483
2,1.46,279,3,1,2,7,15.08,982.0673394
6,1.26,245.11,3,0,0,16,33.44,1428.970221
4,1.33,257.01,1,1,,16,42.93,1143.857862
4,0.96,229.97,3,3,0,5,19.38,1053.454309
5,1.15,32.48,4,3,0,18,39.15,1027.558717
2,0.89,176.32,4,1,2,14,42.72,
4,0.94,33.85,2,2,0,10,39.39,782.573817
4,1.2,52.89,2,1,2,12,23.09,823.4867865
,1,161.45,3,2,0,16,10.92,856.5093101
2,1.44,86.24,4,2,1,17,24.28,863.4702328
4,1.5,161.14,2,0,0,16,17.99,1099.392998
2,0.8,271.08,4,3,1,18,40.39,1093.596691
4,1.33,238.37,3,0,0,10,17.66,1184.152138
4,0.88,87.01,1,1,0,17,14.86,860.4962459
5,1.2,53.62,3,1,0,13,37.05,1006.927684
1,0.96,256.45,2,2,0,13,16.92,859.0364252
4,1.48,49.98,4,2,2,16,14.69,999.5128808
3,1.41,153.93,3,3,0,17,40.43,1013.784735
6,1.22,41.33,4,3,2,6,31.63,1065.634211
7,0.92,250.67,1,2,0,19,31.93,1400.977617
1,1.35,96.7,4,2,1,17,39.71,773.0020072
1,1.16,175.62,3,1,2,19,25.51,877.0868236
1,1.23,289.39,4,2,1,,28.21,1029.157963
5,1.3,53.59,4,0,2,14,43.92,1078.967903
4,1.09,171.19,1,1,1,13,30.51,1002.519151
5,0.81,47.46,2,0,0,12,37.46,932.0847345
4,1.05,138.08,1,2,0,19,15.43,977.1303002
5,1.09,198.32,4,3,1,11,12.77,1214.268505
5,1.06,128.8,2,1,0,14,42.3,1073.63685
6,1.38,135.08,1,3,1,18,19.48,1158.272619
3,1.03,183.72,1,3,1,12,23.45,828.7443368
5,1.09,252.09,3,2,0,17,28.39,1356.32071
6,0.84,69.98,1,3,0,6,22.15,969.4156025
2,1.3,280.86,4,1,2,6,23.05,1003.186471
3,0.95,290.42,1,1,2,9,25.17,951.6986697
5,0.96,231.86,3,2,1,5,37.32,1163.588418
7,1.21,258.26,4,2,0,,22.53,1516.165158
1,1.49,223.85,1,0,0,9,39.49,729.690667
2,1.09,219.72,1,2,0,18,35.7,899.8196984
2,1.03,236.28,1,0,1,6,30.08,802.0951442
6,0.83,34.16,2,3,,7,19.21,916.529245
2,1.35,253.76,4,1,0,12,27.82,1067.491126
3,0.98,76.11,4,0,2,11,42.34,871.5307375
5,1.34,159.11,4,2,0,12,39.88,1186.344814
5,1,278.68,4,2,0,18,26.97,1420.674683
7,0.82,131.43,4,3,1,10,34.53,1278.080981
1,1.15,183.5,3,3,0,9,10.16,688.315943
6,1.43,199.7,4,0,0,,26.88,1337.090463
1,0.95,294.42,2,3,1,8,35.03,804.4621286
2,0.91,123.86,3,0,1,13,31.09,810.4103224
7,0.93,70.65,1,1,2,11,21.3,1055.919716
1,1.28,119.52,1,1,1,15,24.34,648.8158248
3,1.06,147.44,,0,1,7,36.39,727.1228672
5,0.98,292.53,2,1,0,,13.01,1147.893431
2,1.04,274.05,3,1,2,17,40.87,1014.416203
7,1.02,185.91,1,3,0,14,12.24,1274.794457
,1.18,42.19,2,2,0,11,43.15,521.4302968
6,0.89,165.44,1,1,0,18,27.25,1181.858108
3,1.16,282.75,2,3,0,15,22.89,1104.154398
3,1.02,123.4,3,2,1,15,25.85,947.4631872
1,1.45,16.51,2,2,1,16,17.79,556.9322426
5,1.1,209.38,2,3,2,10,17.11,1119.390285
1,0.87,196.98,3,0,2,9,,773.1501951
2,1.45,91.92,3,1,0,11,25,785.5142417
1,1.46,278.13,1,1,0,12,34.18,840.7552627
3,0.92,72.12,4,1,0,13,15.45,878.5214507
7,1.37,291.55,1,1,1,5,41.78,1343.211634
1,1.4,224.9,4,3,2,15,14.75,972.9027966
5,1.05,275.83,4,0,0,17,32.06,1383.217808
7,0.91,161.48,3,1,2,5,35.62,1262.880377
6,1.36,178.67,3,1,1,6,29.74,1222.491991
4,0.82,149.56,4,3,0,12,40.33,1022.977204
1,1.23,196.65,4,0,0,6,28.45,834.4749604
5,1.04,232.15,3,3,0,14,26.69,1268.743458
7,1.22,35.12,1,,0,13,18.92,1095.557025
5,1.35,56.02,4,0,2,13,38.87,1065.203022
6,1.38,134.8,3,1,1,16,19.71,1235.146468
3,1.5,150.75,1,0,2,11,27.23,862.1339629
5,1.25,252.19,3,2,2,11,39.57,1278.656102
7,0.96,272.4,3,3,1,5,29.47,1396.525994
5,0.99,150.39,2,3,1,5,23.49,1009.278236
5,1.11,86.51,4,0,1,18,18.31,1172.848566
5,1.39,194.69,4,3,1,13,43.43,1293.542588
2,1.06,202.96,3,2,2,14,33.81,947.7024377
2,1.28,66.65,1,1,2,16,38.03,673.1306684
3,0.83,114.11,3,1,1,11,43.1,817.3615264
1,1.1,210.91,4,0,2,10,31.42,881.5513647
5,0.92,270.66,1,2,0,14,19.54,1188.36914
6,1.46,145.78,1,2,1,7,31.68,1069.84071
1,1.35,27.93,3,1,0,16,20.87,642.357712
6,0.9,112.3,1,2,0,9,14.82,1008.850785
1,,276.87,4,0,2,5,15.77,920.8387891
3,0.86,268.94,1,3,2,11,44.08,945.3091872
5,1.32,120.66,3,1,0,11,40.57,1130.521436
5,0.93,53.93,1,1,2,6,44.73,815.7822173
4,1.36,199.96,1,2,0,9,36.04,1023.603004
6,0.85,105.42,2,1,0,7,43.76,1010.328512
1,1.2,101.51,1,2,1,14,32.27,603.3300771
1,1.23,,4,3,2,7,24.18,845.8949549
2,1.03,220.38,2,3,2,7,10.45,829.2549952
4,0.91,130.82,3,1,0,10,24.09,989.7195424
7,1.03,142.15,3,0,1,9,40.94,1241.08199
7,1.15,263.5,1,0,2,5,25.73,1348.872463
2,1.48,116.5,2,3,2,19,18.7,830.1613044
2,1.11,99.34,3,2,1,12,35.93,774.0815045
2,0.93,213.03,2,3,2,17,41.48,874.7456304
6,0.82,175.29,4,1,0,17,33.82,1259.055666
6,0.81,45.55,1,1,2,15,44.82,975.197337
3,1.09,286.03,2,3,2,14,29.87,1095.106026
3,1.01,216.88,4,3,1,19,41.43,1121.544079
2,0.88,274.19,4,1,0,5,20.19,972.7800976
4,0.92,96.89,2,1,2,9,18.1,867.3829935
1,1.04,183.51,1,0,2,5,41.7,586.5981481
6,1.28,81.35,1,3,0,18,11.38,1117.087166
4,1.23,168.6,2,2,1,19,37.38,1087.371482
5,0.86,263.44,3,0,2,,32.69,1211.112355
6,0.9,268.94,4,,2,17,28.01,1479.866619
6,1.44,296.86,3,3,0,17,28.33,1529.802545
3,0.85,295.15,2,3,1,16,10.81,1081.544967
1,0.94,161.28,4,2,1,15,34.1,807.5216152
1,1.02,99.99,2,2,0,7,20.03,599.4756139
7,0.96,279.02,3,2,1,6,38.06,1454.696821
7,1,79.42,1,0,1,9,40.58,1055.727213
7,1.31,122.1,4,1,2,10,37.83,1336.237901
7,0.87,,2,2,1,16,19.41,1559.30013
5,1.05,82.97,2,0,,7,18.85,918.3199342
5,1.23,191.63,1,0,2,5,21.51,1024.031142
6,0.83,62.07,1,0,2,5,15.73,887.7986451
2,0.83,68.83,4,0,1,8,23.26,662.5223132
3,1.15,,2,0,0,9,28.22,
3,1.43,23.64,4,2,0,5,24.22,764.505099
7,1.11,243.96,1,0,0,8,17.16,1352.004607
6,1.08,259.02,2,2,0,8,44.48,1309.79162
4,0.81,21.41,2,3,0,13,17.12,731.7067304
2,1.31,225.23,4,0,1,6,33.94,986.9664101
6,0.91,57.23,1,1,2,10,40.63,959.9654892
2,1.29,108.41,1,1,1,13,23.68,706.4235228
2,1.04,36.24,3,,0,17,42.76,657.6633168
,0.83,84.63,4,3,2,16,25.01,805.5700001
6,1.03,158.88,4,1,2,7,40.34,1236.565911
7,1.26,287.51,1,3,1,14,19.64,1470.904701
3,1.34,154.95,4,2,1,15,10.26,1017.860962
3,1.24,267.84,3,0,0,16,34.69,1142.926121
7,1.3,25.93,4,1,0,7,14.5,1140.864682
2,0.97,145.85,1,3,,13,43.12,690.3378142
4,1.48,30.21,3,1,,7,44.27,844.9098512
1,0.96,94.31,4,3,2,17,16.03,705.0406578
6,0.92,24.02,2,3,0,15,16.47,1055.727374
1,0.97,116.37,2,0,2,17,21.58,666.1923972
7,1.48,,1,3,1,13,14.71,1257.327487
4,0.85,109.46,1,0,2,11,22.78,844.4720759
6,1.34,188.75,2,0,0,18,14.46,1344.964568
7,0.87,163.73,3,0,0,16,17.22,1351.357957
2,1.34,75.37,1,2,2,10,23.36,627.3890468
3,0.99,71.99,2,0,1,12,40.08,728.8821907
1,1.31,145.4,4,0,1,6,29.02,726.680044
5,0.83,80.96,2,2,0,8,19.42,881.0865494
5,1.03,175.52,4,1,1,14,18.99,1233.696013
4,1.13,296.03,3,1,0,17,38.26,1278.221327
2,0.81,14.64,,1,0,9,39.13,582.772442
1,0.93,120.64,3,3,0,12,22.85,619.3480705
2,0.92,231.5,2,2,1,13,19.89,900.2855178
